RosterID,TeamID,ProfileID,DateCreated,DateApproved,DateUpdated,ByCreated,ByUpdated,ByApproved,IsApproved,IsPlayer,IsRep,IsManager,IsActive,IsConfirmed
2353,241,1362,2014-02-10 01:21:00,,,355,,,0,1,0,0,0,
2354,241,1284,2014-02-10 01:22:00,,,355,,355,1,1,0,0,1,
2355,241,12,2014-02-10 01:22:00,,,355,,355,1,1,0,0,0,
2356,241,301,2014-02-10 01:23:00,,,355,,355,1,1,0,0,0,
2357,241,254,2014-02-10 01:23:00,,,355,,,0,1,0,0,0,
2358,241,114,2014-02-10 01:24:00,,2014-02-11 21:39:00,355,355,355,1,1,1,0,1,
2359,242,355,2014-02-10 00:00:00,,,355,,,1,1,1,0,0,
2360,243,355,2014-02-10 00:00:00,,2014-03-01 13:27:00,355,664,,1,0,1,0,0,
2361,244,355,2014-02-10 00:00:00,,,355,,,1,1,1,0,1,
2362,245,355,2014-02-10 00:00:00,,,355,,,1,1,1,0,0,
2363,246,355,2014-02-10 00:00:00,,,355,,,1,1,1,0,0,
2364,247,355,2014-02-10 00:00:00,,,355,,,1,1,1,0,0,
2365,248,355,2014-02-10 00:00:00,,,355,,,1,1,1,0,0,
2366,249,355,2014-02-10 00:00:00,,,355,,,1,1,1,0,0,
2367,250,355,2014-02-10 00:00:00,,,355,,,1,1,1,0,0,
2368,251,355,2014-02-10 00:00:00,,,355,,,1,1,1,0,0,
2369,252,355,2014-02-10 00:00:00,,,355,,,1,1,1,0,0,
2370,253,355,2014-02-10 00:00:00,,,355,,,1,1,1,0,0,
2371,254,355,2014-02-10 00:00:00,,,355,,,1,1,1,1,0,
2372,255,355,2014-02-10 00:00:00,,,355,,,1,1,1,0,0,
2373,256,355,2014-02-10 00:00:00,,,355,,,1,1,1,0,0,
2374,257,355,2014-02-10 00:00:00,,,355,,,1,1,1,0,0,
2375,258,355,2014-02-10 00:00:00,,,355,,,1,1,1,0,1,
2376,259,355,2014-02-10 00:00:00,,,355,,,1,1,1,0,0,
2377,260,355,2014-02-10 00:00:00,,,355,,,1,1,1,0,0,
2378,261,355,2014-02-10 00:00:00,,,355,,,1,1,1,0,0,
2379,254,575,2014-02-10 01:38:00,,2014-02-10 01:38:00,355,355,355,1,1,1,0,1,
2380,254,232,2014-02-10 01:38:00,,,355,,355,1,1,0,0,1,
2381,253,274,2014-02-10 01:39:00,,,355,,,0,1,0,0,0,
2382,253,380,2014-02-10 01:39:00,,,355,,,0,1,0,0,0,
2383,253,902,2014-02-10 01:40:00,,,355,,,0,1,0,0,0,
2384,253,380,2014-02-10 01:40:00,,,355,,,0,1,0,0,0,
2385,253,49,2014-02-10 01:42:00,,2014-02-10 01:42:00,355,355,355,1,1,1,1,1,
2386,253,471,2014-02-10 01:42:00,,,355,,355,1,1,0,0,0,
2387,253,1217,2014-02-10 01:43:00,,,355,,,0,1,0,0,0,
2388,253,168,2014-02-10 01:43:00,,,355,,355,1,1,0,0,1,
2389,253,1049,2014-02-10 01:43:00,,,355,,,0,1,0,0,0,
2390,253,251,2014-02-10 01:45:00,,,355,,355,1,1,0,0,1,
2391,253,533,2014-02-10 01:45:00,,,355,,,0,1,0,0,0,
2392,253,562,2014-02-10 01:46:00,,,355,,,0,1,0,0,0,
2393,253,163,2014-02-10 01:46:00,,,355,,,0,1,0,0,0,
2394,253,164,2014-02-10 01:46:00,,,355,,355,1,1,0,0,1,
2395,252,611,2014-02-10 01:48:00,,2014-02-10 01:48:00,355,355,355,1,1,1,1,1,
2396,252,839,2014-02-10 01:49:00,,,355,,,0,1,0,0,0,
2397,252,304,2014-02-10 01:50:00,,,355,,,0,1,0,0,0,
2398,252,171,2014-02-10 01:50:00,,,355,,355,1,1,0,0,1,
2399,252,320,2014-02-10 01:50:00,,,355,,355,1,1,0,0,1,
2400,250,206,2014-02-10 01:52:00,,2014-02-10 01:52:00,355,355,355,1,1,1,1,1,
2401,249,535,2014-02-10 01:54:00,,2014-02-10 01:54:00,355,355,355,1,1,1,1,1,
2402,249,1673,2014-02-10 01:55:00,,2014-02-14 07:13:00,355,355,355,1,1,1,0,1,
2403,249,506,2014-02-10 01:55:00,,,355,,,0,1,0,0,0,
2404,249,692,2014-02-10 01:56:00,,,355,,355,1,1,0,0,1,
2405,249,1461,2014-02-10 01:57:00,,,355,,,0,1,0,0,0,
2406,249,196,2014-02-10 01:57:00,,,355,,355,1,1,0,0,1,
2407,249,1254,2014-02-10 01:58:00,,,355,,355,1,1,0,0,0,
2408,249,618,2014-02-10 01:58:00,,,355,,355,1,1,0,0,0,
2409,249,1306,2014-02-10 01:59:00,,,355,,355,1,1,0,0,1,
2410,249,1332,2014-02-10 02:01:00,,,355,,355,1,1,0,0,1,
2411,251,2,2014-02-10 02:06:00,,2014-02-10 02:06:00,355,355,355,1,1,1,1,1,
2412,248,298,2014-02-10 02:07:00,,2014-02-10 02:07:00,355,355,355,1,1,1,1,1,
2413,248,211,2014-02-10 02:07:00,,,355,,,0,1,0,0,0,
2414,248,623,2014-02-10 02:07:00,,2014-02-14 07:22:00,355,355,355,1,1,1,0,0,
2415,247,305,2014-02-10 02:08:00,,2014-02-10 02:08:00,355,355,355,1,1,1,1,1,
2416,255,202,2014-02-10 02:09:00,,2014-02-10 02:09:00,355,355,355,1,1,1,1,1,
2417,256,432,2014-02-10 02:10:00,,2014-02-10 02:10:00,355,355,355,1,1,1,1,1,
2418,256,335,2014-02-10 02:11:00,,2014-02-11 21:30:00,355,355,355,1,1,1,0,1,
2419,262,355,2014-02-10 00:00:00,,2014-02-11 21:15:00,355,355,,1,0,1,0,0,
2420,262,232,2014-02-10 02:18:00,,,355,,355,1,1,0,0,1,
2421,262,575,2014-02-10 02:19:00,,2014-02-10 02:19:00,355,355,355,1,1,1,1,1,
2422,263,355,2014-02-10 00:00:00,,,355,,,1,1,1,0,0,
2423,264,355,2014-02-10 00:00:00,,,355,,,1,1,1,0,0,
2424,265,355,2014-02-10 00:00:00,,,355,,,1,1,1,0,1,
2425,240,1217,2014-02-10 06:10:00,,,934,,,0,1,0,0,0,
2426,240,1049,2014-02-10 06:10:00,,,934,,934,1,1,0,0,1,
2427,240,981,2014-02-10 06:11:00,,,934,,,0,1,0,0,0,
2428,240,363,2014-02-10 06:11:00,,,934,,934,1,1,0,0,1,
2429,240,670,2014-02-10 11:49:00,,,934,,,1,1,0,0,1,
2430,257,1430,2014-02-11 20:22:00,,2014-02-18 17:00:00,355,308,355,1,1,0,0,0,
2431,257,1462,2014-02-11 20:22:00,,2014-03-03 19:52:00,355,308,355,1,0,1,0,1,
2432,257,308,2014-02-11 20:23:00,,2014-02-11 20:23:00,355,355,355,1,1,1,1,1,
2433,257,1571,2014-02-11 20:23:00,,,355,,355,1,1,0,0,0,
2434,257,1231,2014-02-11 20:24:00,,,355,,355,1,1,0,0,1,
2435,257,1167,2014-02-11 20:24:00,,,355,,355,1,1,0,0,1,
2436,257,1425,2014-02-11 20:39:00,,,355,,355,1,1,0,0,0,
2437,257,1024,2014-02-11 20:40:00,,,355,,355,1,1,0,0,1,
2438,257,1558,2014-02-11 20:40:00,,,355,,355,1,1,0,0,1,
2439,257,1390,2014-02-11 20:40:00,,,355,,355,1,1,0,0,1,
2440,264,82,2014-02-11 20:45:00,,2014-02-11 20:45:00,355,355,355,1,1,1,1,1,
2441,264,28,2014-02-11 20:45:00,,,355,,355,1,1,0,0,1,
2442,264,929,2014-02-11 20:46:00,,2014-02-14 07:34:00,355,355,355,1,1,1,0,1,
2443,264,907,2014-02-11 20:46:00,,,355,,355,1,1,0,0,1,
2444,264,642,2014-02-11 20:47:00,,,355,,355,1,1,0,0,1,
2445,264,899,2014-02-11 20:48:00,,,355,,355,1,1,0,0,1,
2446,264,79,2014-02-11 20:48:00,,,355,,355,1,1,0,0,1,
2447,263,27,2014-02-11 20:51:00,,2014-02-11 20:51:00,355,355,355,1,1,1,1,1,
2448,263,113,2014-02-11 20:51:00,,,355,,355,1,1,0,0,1,
2449,263,76,2014-02-11 20:52:00,,,355,,355,1,1,0,0,1,
2450,263,92,2014-02-11 20:53:00,,,355,,355,1,1,0,0,1,
2451,266,355,2014-02-11 00:00:00,,2014-03-06 11:46:00,355,245,,1,0,1,0,0,
2452,267,355,2014-02-11 00:00:00,,,355,,,1,1,1,0,0,
2453,268,355,2014-02-11 00:00:00,,,355,,,1,1,1,0,0,
2454,269,355,2014-02-11 00:00:00,,,355,,,1,1,1,0,0,
2455,270,355,2014-02-11 00:00:00,,,355,,,1,1,1,1,0,
2456,268,45,2014-02-11 21:26:00,,2014-02-13 23:06:00,355,355,355,1,1,1,1,1,
2457,270,282,2014-02-11 21:26:00,,2014-02-11 21:42:00,355,355,355,1,1,1,0,1,
2458,270,601,2014-02-11 21:26:00,,2014-02-11 21:27:00,355,355,355,1,1,1,0,1,
2459,270,261,2014-02-11 21:27:00,,,355,,,0,1,0,0,0,
2460,269,299,2014-02-11 21:27:00,,2014-02-14 07:14:00,355,355,355,1,1,1,0,1,
2461,269,300,2014-02-11 21:28:00,,,355,,355,1,1,0,0,1,
2462,267,359,2014-02-11 21:28:00,,2014-02-11 21:39:00,355,355,355,1,1,1,1,1,
2463,266,1512,2014-02-11 21:30:00,,2014-02-14 06:58:00,355,355,355,1,1,1,0,1,
2464,260,800,2014-02-11 21:31:00,,2014-02-11 21:32:00,355,355,355,1,1,1,1,1,
2465,260,1071,2014-02-11 21:32:00,,,355,,,0,1,0,0,0,
2466,261,55,2014-02-11 21:33:00,,2014-02-11 21:35:00,355,355,355,1,1,1,1,1,
2467,261,972,2014-02-11 21:34:00,,,355,,,0,1,0,0,0,
2468,261,972,2014-02-11 21:35:00,,,355,,,0,1,0,0,0,
2469,259,492,2014-02-11 21:37:00,,2014-02-11 21:37:00,355,355,355,1,1,1,1,1,
2470,242,16,2014-02-11 21:38:00,,2014-02-11 21:38:00,355,355,355,1,1,1,1,1,
2471,271,355,2014-02-11 00:00:00,,2014-02-11 21:47:00,355,355,,1,0,1,0,0,
2472,271,282,2014-02-11 21:45:00,,2014-02-13 14:12:00,355,355,355,1,1,0,1,1,
2473,271,601,2014-02-11 21:45:00,,2014-02-11 21:46:00,355,355,355,1,1,1,0,1,
2474,272,355,2014-02-13 00:00:00,,2014-03-14 05:33:00,355,355,,1,0,1,0,0,
2475,272,601,2014-02-13 14:14:00,,2014-02-13 14:16:00,355,355,355,1,1,1,1,1,
2476,272,195,2014-02-13 14:14:00,,2014-02-13 14:16:00,355,355,355,1,1,1,0,1,
2477,272,282,2014-02-13 14:14:00,,,355,,355,1,1,0,0,1,
2478,260,801,2014-02-13 23:02:00,,2014-02-13 23:03:00,355,355,355,1,1,1,0,1,
2479,273,355,2014-02-13 00:00:00,,2014-02-28 08:47:00,355,1695,,1,1,0,0,0,
2480,273,727,2014-02-13 23:04:00,,2014-02-28 05:54:00,355,1695,355,1,1,0,0,0,
2481,268,336,2014-02-13 23:05:00,,2014-02-13 23:06:00,355,355,355,1,1,1,0,1,
2482,274,355,2014-02-14 00:00:00,,,355,,,1,1,1,1,1,
2483,274,1006,2014-02-14 06:28:00,,,355,,355,1,1,0,0,1,
2484,242,1016,2014-02-14 06:30:00,,2014-02-14 06:30:00,355,355,355,1,1,1,0,1,
2485,244,267,2014-02-14 06:31:00,,2014-02-14 06:31:00,355,355,355,1,1,1,1,1,
2486,244,686,2014-02-14 06:31:00,,2014-02-14 06:32:00,355,355,355,1,1,1,0,1,
2487,245,107,2014-02-14 06:32:00,,2014-02-14 06:33:00,355,355,355,1,1,1,1,1,
2488,245,286,2014-02-14 06:33:00,,2014-02-14 06:33:00,355,355,355,1,1,1,0,1,
2489,243,1632,2014-02-14 06:34:00,,2014-04-08 11:38:00,355,664,355,1,1,0,0,0,
2490,243,664,2014-02-14 06:35:00,,2014-02-14 06:35:00,355,355,355,1,1,1,1,1,
2491,250,151,2014-02-14 06:41:00,,2014-03-16 09:53:00,355,206,355,1,1,0,0,1,
2492,250,417,2014-02-14 06:41:00,,2014-02-14 06:42:00,355,355,355,1,1,1,0,1,
2493,262,1469,2014-02-14 06:43:00,,,355,,355,1,1,0,0,1,
2494,265,1019,2014-02-14 06:43:00,,2014-02-14 06:44:00,355,355,355,1,1,1,1,1,
2495,265,842,2014-02-14 06:44:00,,2014-02-14 06:44:00,355,355,355,1,1,1,0,1,
2496,235,329,2014-02-14 06:45:00,,,355,,355,1,1,0,0,1,
2497,235,1768,2014-02-14 06:46:00,,,355,,355,1,1,0,0,1,
2498,235,246,2014-02-14 06:47:00,,,355,,355,1,1,0,0,1,
2499,235,806,2014-02-14 06:47:00,,,355,,355,1,1,0,0,1,
2500,235,52,2014-02-14 06:48:00,,,355,,355,1,1,0,0,1,
2501,235,8,2014-02-14 06:48:00,,,355,,355,1,1,0,0,1,
2502,275,355,2014-02-14 00:00:00,,,355,,,1,1,1,0,0,
2503,275,726,2014-02-14 06:52:00,,2014-02-14 06:52:00,355,355,355,1,1,1,1,1,
2504,275,973,2014-02-14 06:53:00,,2014-02-14 06:53:00,355,355,355,1,1,1,0,1,
2505,252,450,2014-02-14 06:54:00,,,355,,355,1,1,0,0,1,
2506,252,1408,2014-02-14 06:54:00,,,355,,355,1,1,0,0,0,
2507,241,414,2014-02-14 06:56:00,,2014-02-14 06:56:00,355,355,355,1,1,1,0,1,
2508,266,245,2014-02-14 06:57:00,,2014-02-14 06:58:00,355,355,355,1,1,1,1,1,
2509,266,99,2014-02-14 06:58:00,,2014-02-14 06:58:00,355,355,355,1,1,1,0,1,
2510,259,472,2014-02-14 07:00:00,,2014-02-14 07:00:00,355,355,355,1,1,1,0,1,
2511,276,355,2014-02-14 00:00:00,,,355,,,1,1,1,0,0,
2512,276,1055,2014-02-14 07:01:00,,2014-03-11 13:03:00,355,355,355,1,1,0,1,1,
2513,276,475,2014-02-14 07:01:00,,2014-02-14 07:01:00,355,355,355,1,1,1,0,1,
2514,277,355,2014-02-14 00:00:00,,,355,,,1,1,1,0,0,
2515,277,634,2014-02-14 07:03:00,,2014-02-14 07:04:00,355,355,355,1,1,1,1,1,
2516,277,773,2014-02-14 07:04:00,,2014-02-14 07:04:00,355,355,355,1,1,1,0,1,
2517,261,1169,2014-02-14 07:05:00,,2014-02-14 07:05:00,355,355,355,1,1,1,0,0,
2518,258,652,2014-02-14 07:06:00,,2014-02-14 07:06:00,355,355,355,1,1,1,1,1,
2519,258,1064,2014-02-14 07:06:00,,2014-02-14 07:06:00,355,355,355,1,1,1,0,1,
2520,235,247,2014-02-14 07:12:00,,,355,,355,1,1,0,0,1,
2521,269,981,2014-02-14 07:14:00,,2014-02-14 07:14:00,355,355,355,1,1,1,1,1,
2522,278,355,2014-02-14 00:00:00,,,355,,,1,1,1,0,0,
2523,278,565,2014-02-14 07:18:00,,2014-02-14 07:18:00,355,355,355,1,1,1,1,1,
2524,278,305,2014-02-14 07:18:00,,2014-02-14 07:19:00,355,355,355,1,1,1,0,1,
2525,278,85,2014-02-14 07:19:00,,2014-02-14 07:19:00,355,355,355,1,1,1,0,1,
2526,240,174,2014-02-14 07:25:00,,,934,,,1,1,0,0,1,
2527,246,59,2014-02-14 07:26:00,,2014-02-14 07:28:00,355,355,355,1,1,1,1,1,
2528,246,453,2014-02-14 07:28:00,,2014-02-14 07:28:00,355,355,355,1,1,1,0,1,
2529,240,229,2014-02-14 07:29:00,,,934,,,1,1,0,0,1,
2530,240,285,2014-02-14 07:29:00,,,934,,,1,1,0,0,1,
2531,240,1721,2014-02-14 07:29:00,,,934,,,1,1,0,0,0,
2532,240,1501,2014-02-14 07:29:00,,,934,,,1,1,0,0,1,
2533,240,7,2014-02-14 07:30:00,,,934,,,1,1,0,0,0,
2534,255,183,2014-02-14 07:30:00,,2014-02-14 07:30:00,355,355,355,1,1,1,0,1,
2535,279,355,2014-02-14 00:00:00,,2014-03-13 11:55:00,355,202,,1,1,0,0,0,
2536,279,202,2014-02-14 07:32:00,,2014-02-14 07:32:00,355,355,355,1,1,1,0,1,
2537,279,183,2014-02-14 07:33:00,,2014-02-14 07:33:00,355,355,355,1,1,1,1,1,
2538,267,1127,2014-02-14 07:34:00,,2014-02-14 07:34:00,355,355,355,1,1,1,0,1,
2539,237,511,2014-02-14 07:36:00,,2014-02-14 07:36:00,355,355,355,1,1,1,0,1,
2540,252,752,2014-02-14 07:52:00,,2014-02-14 07:52:00,355,355,355,1,1,1,0,1,
2541,241,680,2014-02-24 06:50:00,,,78,,,1,1,0,0,0,
2542,241,1547,2014-02-24 06:51:00,,,78,,,1,1,0,0,0,
2543,241,1589,2014-02-24 06:51:00,,,78,,,1,1,0,0,0,
2544,241,706,2014-02-24 06:51:00,,,78,,,1,1,0,0,0,
2545,241,1113,2014-02-24 06:51:00,,,78,,,1,1,0,0,1,
2546,241,423,2014-02-24 06:58:00,,,78,,,1,1,0,0,0,
2547,241,1429,2014-02-24 06:59:00,,,78,,,1,1,0,0,0,
2548,241,315,2014-02-24 07:00:00,,,78,,,1,1,0,0,0,
2549,241,625,2014-02-24 07:00:00,,,78,,,1,1,0,0,0,
2550,241,583,2014-02-24 07:00:00,,,78,,,1,1,0,0,0,
2551,241,1547,2014-02-25 09:09:00,,,78,,,1,1,0,0,0,
2552,241,1589,2014-02-25 09:09:00,,,78,,,1,1,0,0,1,
2553,241,301,2014-02-25 09:09:00,,,78,,,1,1,0,0,1,
2554,241,315,2014-02-25 09:09:00,,,78,,,1,1,0,0,1,
2555,241,583,2014-02-25 09:09:00,,,78,,,1,1,0,0,1,
2556,241,1429,2014-02-25 09:09:00,,,78,,,1,1,0,0,1,
2557,241,706,2014-02-25 09:09:00,,,78,,,1,1,0,0,1,
2558,241,680,2014-02-25 09:10:00,,,78,,,1,1,0,0,1,
2559,241,625,2014-02-25 09:10:00,,,78,,,1,1,0,0,1,
2560,264,1820,2014-02-26 06:57:00,,,82,,,1,1,0,0,1,
2561,264,1819,2014-02-26 06:57:00,,,82,,,1,1,0,0,0,
2562,264,1821,2014-02-26 06:57:00,,,82,,,1,1,0,0,1,
2563,264,401,2014-02-26 06:58:00,,,82,,,1,1,0,0,1,
2564,264,1829,2014-02-26 06:59:00,,,82,,,1,1,0,0,1,
2565,264,1831,2014-02-26 07:31:00,,,82,,,1,1,0,0,1,
2566,264,1832,2014-02-26 18:30:00,,,82,,,1,1,0,0,0,
2567,264,1830,2014-02-26 18:31:00,,,82,,,1,1,0,0,1,
2568,252,954,2014-02-27 08:46:00,,,611,,,1,1,0,0,1,
2569,252,863,2014-02-27 08:46:00,,,611,,,1,1,0,0,0,
2570,252,857,2014-02-27 08:46:00,,,611,,,1,1,0,0,1,
2571,252,853,2014-02-27 08:47:00,,,611,,,1,1,0,0,1,
2572,252,1611,2014-02-27 08:47:00,,,611,,,1,1,0,0,1,
2573,252,1325,2014-02-27 08:47:00,,,611,,,1,1,0,0,1,
2574,252,375,2014-02-27 08:47:00,,,611,,,1,1,0,0,1,
2575,252,1616,2014-02-27 08:47:00,,,611,,,1,1,0,0,0,
2576,252,40,2014-02-27 08:48:00,,2014-03-14 04:52:00,611,611,,1,1,1,0,1,
2577,252,523,2014-02-27 08:48:00,,,611,,,1,1,0,0,0,
2578,264,1835,2014-02-27 11:20:00,,,82,,,1,1,0,0,1,
2579,264,1822,2014-02-27 11:24:00,,,82,,,1,1,0,0,1,
2580,264,1836,2014-02-27 12:27:00,,,82,,,1,1,0,0,1,
2581,264,1837,2014-02-27 14:27:00,,,82,,,1,1,0,0,0,
2582,264,1838,2014-02-27 14:28:00,,,82,,,1,1,0,0,0,
2583,273,1695,2014-02-28 05:02:00,,2014-02-28 05:02:00,355,355,355,1,1,1,1,1,
2584,273,1627,2014-02-28 05:57:00,,2014-02-28 06:00:00,1695,1695,,1,1,1,0,1,
2585,273,1026,2014-02-28 05:57:00,,2014-02-28 06:00:00,1695,1695,,1,1,1,0,1,
2586,273,1592,2014-02-28 08:40:00,,,1695,,,1,1,0,0,1,
2587,273,1542,2014-02-28 08:44:00,,,1695,,,1,1,0,0,1,
2588,273,1622,2014-02-28 08:45:00,,,1695,,,1,1,0,0,1,
2589,273,1656,2014-02-28 08:45:00,,,1695,,,1,1,0,0,1,
2590,273,809,2014-02-28 08:45:00,,,1695,,,1,1,0,0,1,
2591,273,1755,2014-02-28 08:46:00,,,1695,,,1,1,0,0,0,
2592,273,1714,2014-02-28 08:46:00,,,1695,,,1,1,0,0,1,
2593,273,1569,2014-02-28 08:46:00,,,1695,,,1,1,0,0,1,
2594,273,1383,2014-02-28 08:46:00,,,1695,,,1,1,0,0,1,
2595,273,1141,2014-02-28 08:47:00,,,1695,,,1,1,0,0,1,
2596,273,297,2014-02-28 08:47:00,,,1695,,,1,1,0,0,0,
2597,243,1061,2014-03-01 13:29:00,,2014-04-02 20:23:00,664,355,,1,1,1,0,1,
2598,243,253,2014-03-01 13:29:00,,,664,,,1,1,0,0,1,
2599,243,1060,2014-03-01 13:29:00,,,664,,,1,1,0,0,1,
2600,243,1625,2014-03-01 13:30:00,,,664,,,1,1,0,0,1,
2601,243,34,2014-03-01 13:30:00,,,664,,,1,1,0,0,1,
2602,243,1534,2014-03-01 13:30:00,,,664,,,1,1,0,0,1,
2603,243,1279,2014-03-01 13:30:00,,,664,,,1,1,0,0,1,
2604,243,1042,2014-03-01 13:31:00,,,664,,,1,1,0,0,1,
2605,243,1615,2014-03-01 13:31:00,,,664,,,1,1,0,0,1,
2606,243,1147,2014-03-01 13:31:00,,,664,,,1,1,0,0,1,
2607,243,1710,2014-03-01 13:32:00,,,664,,,1,1,0,0,1,
2608,243,703,2014-03-01 13:34:00,,,664,,,1,1,0,0,1,
2609,275,1485,2014-03-02 16:29:00,,,355,,355,1,1,0,0,1,
2610,275,846,2014-03-02 16:30:00,,,355,,355,1,1,0,0,1,
2611,275,200,2014-03-02 16:30:00,,2014-03-02 16:31:00,355,355,355,1,1,1,0,1,
2612,275,765,2014-03-02 18:02:00,,,355,,355,1,1,0,0,1,
2613,257,1467,2014-03-02 23:16:00,,2014-03-02 23:25:00,308,308,,1,1,1,0,1,
2614,257,1505,2014-03-02 23:17:00,,,308,,,1,1,0,0,1,
2615,257,1410,2014-03-02 23:18:00,,,308,,,1,1,0,0,1,
2616,257,1754,2014-03-02 23:20:00,,,308,,,1,1,0,0,0,
2617,257,1503,2014-03-02 23:20:00,,,308,,,1,1,0,0,0,
2618,257,1232,2014-03-02 23:22:00,,,308,,,1,1,0,0,0,
2619,257,1243,2014-03-02 23:24:00,,,308,,,1,1,0,0,1,
2620,257,1400,2014-03-02 23:24:00,,,308,,,1,1,0,0,0,
2621,257,1210,2014-03-02 23:28:00,,,308,,,1,1,0,0,0,
2622,257,1605,2014-03-02 23:29:00,,,308,,,1,1,0,0,1,
2623,251,236,2014-03-03 15:08:00,,,2,,,1,1,0,0,1,
2624,251,1529,2014-03-03 15:09:00,,,2,,,1,1,0,0,1,
2625,251,499,2014-03-03 15:10:00,,,2,,,1,1,0,0,1,
2626,251,1737,2014-03-03 15:11:00,,,2,,,1,1,0,0,0,
2627,251,938,2014-03-03 15:11:00,,,2,,,1,1,0,0,1,
2628,251,520,2014-03-03 15:12:00,,,2,,,1,1,0,0,1,
2629,251,65,2014-03-03 15:13:00,,,2,,,1,1,0,0,1,
2630,251,14,2014-03-03 15:14:00,,,2,,,1,1,0,0,1,
2631,251,757,2014-03-03 15:15:00,,,2,,,1,1,0,0,1,
2632,251,1735,2014-03-03 15:15:00,,,2,,,1,1,0,0,1,
2633,251,885,2014-03-03 15:16:00,,,2,,,1,1,0,0,1,
2634,251,1736,2014-03-03 15:17:00,,,2,,,1,1,0,0,0,
2635,251,72,2014-03-03 15:17:00,,,2,,,1,1,0,0,1,
2636,251,77,2014-03-03 16:51:00,,,2,,,1,1,0,0,1,
2637,240,1342,2014-03-05 20:48:00,,,934,,,1,1,0,0,1,
2638,240,1535,2014-03-05 20:49:00,,,934,,,1,1,0,0,1,
2639,248,23,2014-03-06 05:07:00,,2014-03-06 05:07:00,355,355,355,1,1,1,0,1,
2640,266,334,2014-03-06 12:03:00,,,245,,,1,1,0,0,1,
2641,266,1226,2014-03-06 12:03:00,,,245,,,1,1,0,0,1,
2642,266,878,2014-03-06 12:03:00,,,245,,,1,1,0,0,1,
2643,266,530,2014-03-06 12:04:00,,,245,,,1,1,0,0,1,
2644,266,711,2014-03-06 12:04:00,,,245,,,1,1,0,0,1,
2645,266,518,2014-03-06 12:04:00,,,245,,,1,1,0,0,1,
2646,266,514,2014-03-06 12:05:00,,,245,,,1,1,0,0,1,
2647,266,74,2014-03-06 12:05:00,,,245,,,1,1,0,0,1,
2648,266,57,2014-03-06 12:05:00,,,245,,,1,1,0,0,1,
2649,266,1666,2014-03-06 12:06:00,,,245,,,1,1,0,0,1,
2650,266,509,2014-03-06 12:07:00,,,245,,,1,1,0,0,1,
2651,266,1426,2014-03-06 12:07:00,,,245,,,1,1,0,0,0,
2652,266,284,2014-03-06 12:08:00,,,245,,,1,1,0,0,1,
2653,266,405,2014-03-06 12:12:00,,,245,,,1,1,0,0,0,
2654,280,355,2014-03-06 00:00:00,,,355,,,1,1,1,0,0,
2655,280,217,2014-03-06 21:05:00,,2014-03-06 21:07:00,355,355,355,1,1,1,0,1,
2656,280,62,2014-03-06 21:09:00,,2014-03-06 21:09:00,355,355,355,1,1,1,1,1,
2657,235,288,2014-03-07 12:51:00,,,355,,355,1,1,0,0,1,
2658,259,1412,2014-03-09 07:03:00,,,492,,,1,1,0,0,1,
2659,259,145,2014-03-09 07:04:00,,,492,,,1,1,0,0,1,
2660,259,1188,2014-03-09 07:04:00,,,492,,,1,1,0,0,1,
2661,259,1492,2014-03-09 07:04:00,,,492,,,1,1,0,0,1,
2662,259,1200,2014-03-09 07:08:00,,,492,,,1,1,0,0,1,
2663,259,1183,2014-03-09 07:09:00,,,492,,,1,1,0,0,1,
2664,259,1312,2014-03-09 07:10:00,,,492,,,1,1,0,0,1,
2665,259,17,2014-03-09 07:10:00,,,492,,,1,1,0,0,1,
2666,259,894,2014-03-09 07:10:00,,,492,,,1,1,0,0,1,
2667,259,989,2014-03-09 07:10:00,,,492,,,1,1,0,0,1,
2668,259,1313,2014-03-09 07:44:00,,,492,,,1,1,0,0,1,
2669,256,1756,2014-03-09 13:32:00,,,432,,,1,1,0,0,0,
2670,256,371,2014-03-09 13:32:00,,,432,,,1,1,0,0,1,
2671,256,1554,2014-03-09 13:33:00,,,432,,,1,1,0,0,1,
2672,256,1014,2014-03-09 13:33:00,,,432,,,1,1,0,0,1,
2673,256,1290,2014-03-09 13:33:00,,,432,,,1,1,0,0,0,
2674,256,554,2014-03-09 13:33:00,,,432,,,1,1,0,0,1,
2675,256,81,2014-03-09 13:34:00,,,432,,,1,1,0,0,1,
2676,256,1155,2014-03-09 13:34:00,,,432,,,1,1,0,0,1,
2677,256,362,2014-03-09 13:35:00,,,432,,,1,1,0,0,1,
2678,256,958,2014-03-09 13:36:00,,,432,,,1,1,0,0,1,
2679,256,455,2014-03-09 13:36:00,,,432,,,1,1,0,0,1,
2680,256,859,2014-03-09 13:37:00,,,432,,,1,1,0,0,1,
2681,256,1397,2014-03-09 13:37:00,,,432,,,1,1,0,0,1,
2682,266,897,2014-03-10 07:36:00,,,245,,,1,1,0,0,1,
2683,266,1861,2014-03-10 09:30:00,,,245,,,1,1,0,0,1,
2684,235,770,2014-03-10 09:48:00,,,355,,355,1,1,0,0,0,
2685,235,390,2014-03-10 09:50:00,,,355,,355,1,1,0,0,1,
2686,253,1281,2014-03-11 06:22:00,,,49,,,1,1,0,0,1,
2687,253,767,2014-03-11 06:22:00,,,49,,,1,1,0,0,0,
2688,253,1401,2014-03-11 06:23:00,,,49,,,1,1,0,0,0,
